Time, pcbTemp, temp1, temp2, bus60Voltage, bus60Current, bus12Voltage, faultCode, status, 
2018-01-19T15:51:42.143Z, 346, , , , , , , 
2018-01-19T15:51:57.213Z, , 255, , , , , , 
2018-01-19T15:56:28.877Z, , , 254, , , , , 
2018-01-19T16:07:39.838Z, 335, , , , , , , 
2018-01-19T16:13:46.079Z, , 244, , , , , , 
2018-01-19T16:17:47.920Z, , , 243, , , , , 
2018-01-19T16:26:19.577Z, 324, , , , , , , 
2018-01-19T16:40:41.937Z, , 233, , , , , , 
2018-01-19T16:47:52.974Z, , , 232, , , , , 
2018-01-19T16:49:31.162Z, 313, , , , , , , 
2018-01-19T17:06:37.087Z, 302, , , , , , , 
2018-01-19T17:11:11.245Z, , 222, , , , , , 
2018-01-19T17:14:04.582Z, , , 221, , , , , 
2018-01-19T17:27:39.573Z, 291, , , , , , , 
2018-01-19T17:37:24.189Z, , 211, , , , , , 
2018-01-19T17:41:48.516Z, , , 210, , , , , 
2018-01-19T17:57:43.565Z, 280, , , , , , , 
2018-01-19T18:26:20.434Z, , 200, , , , , , 
Found 312 occurrences of keys
Total number of log records processed was  207877
